"INCIDENT_KEY","VICTIM_ID","VICTIM_AGE_GROUP","VICTIM_SEX","VICTIM_RACE","STAT_MURDER_FLG"
"32821780","32821780-11777","25-44","MALE","BLACK","N"
"32949487","32949487-11836","45-64","MALE","BLACK","N"
"32981961","32981961-11845","25-44","FEMALE","BLACK","Y"
"32981961","32981961-11847","25-44","MALE","BLACK","Y"
"32981965","32981965-11851","<18","MALE","BLACK","N"
"33008212","33008212-11855","25-44","MALE","BLACK","N"
"33074879","33074879-11877","25-44","MALE","BLACK","N"
"33110745","33110745-11887","18-24","MALE","WHITE HISPANIC","N"
"33154114","33154114-11910","25-44","MALE","BLACK","Y"
"33196050","33196050-11927","18-24","MALE","WHITE HISPANIC","N"
"33227809","33227809-11932","25-44","MALE","BLACK","N"
"33478090","33478090-12040","18-24","MALE","BLACK","N"
"33552563","33552563-12067","25-44","MALE","BLACK","N"
"33569320","33569320-12070","18-24","MALE","WHITE HISPANIC","N"
"33635598","33635598-12100","18-24","MALE","WHITE HISPANIC","N"
"33654454","33654454-12105","18-24","MALE","BLACK","N"
"33691633","33691633-12117","<18","MALE","BLACK","N"
"33932096","33932096-12208","65+","FEMALE","BLACK","N"
"33977871","33977871-12223","18-24","MALE","BLACK","N"
"34010737","34010737-12252","18-24","MALE","WHITE HISPANIC","N"
"34057962","34057962-12268","25-44","FEMALE","BLACK","N"
"34057962","34057962-12269","25-44","MALE","BLACK","N"
"34057962","34057962-12270","25-44","MALE","BLACK","N"
"34057962","34057962-12271","45-64","MALE","BLACK","N"
"34129869","34129869-12310","18-24","MALE","BLACK","N"
"34162749","34162749-12328","25-44","MALE","BLACK","N"
"34229139","34229139-12343","45-64","MALE","BLACK","N"
"34356457","34356457-12403","25-44","MALE","BLACK","N"
"34396686","34396686-12421","18-24","MALE","BLACK","N"
"34414964","34414964-12427","18-24","MALE","BLACK","N"
"34555284","34555284-12458","18-24","MALE","BLACK","N"
"34627192","34627192-12481","45-64","MALE","WHITE HISPANIC","N"
"34647711","34647711-12488","45-64","MALE","BLACK","Y"
"34667539","34667539-12492","25-44","MALE","BLACK","N"
"34687233","34687233-12499","18-24","MALE","BLACK","N"
"34755921","34755921-12525","25-44","MALE","BLACK","Y"
"34824225","34824225-12538","UNKNOWN","UNKNOWN","UNKNOWN","N"
"34824225","34824225-12540","UNKNOWN","UNKNOWN","UNKNOWN","N"
"35158622","35158622-12652","25-44","MALE","BLACK","N"
"35323545","35323545-12711","18-24","MALE","BLACK HISPANIC","N"
"35446119","35446119-12752","18-24","MALE","BLACK","N"
"35446119","35446119-12753","18-24","MALE","WHITE HISPANIC","N"
"35446119","35446119-12754","<18","MALE","WHITE HISPANIC","N"
"35446119","35446119-12755","18-24","MALE","BLACK","N"
"35446121","35446121-12757","25-44","MALE","BLACK","N"
"35552369","35552369-12805","18-24","MALE","BLACK","N"
"35565367","35565367-12810","18-24","MALE","BLACK","N"
"35565367","35565367-12811","18-24","MALE","BLACK","N"
"35565367","35565367-12812","<18","MALE","WHITE HISPANIC","N"
"35585277","35585277-12815","<18","MALE","BLACK","N"
"35652561","35652561-12834","25-44","MALE","BLACK","N"
"35737612","35737612-12845","<18","MALE","BLACK HISPANIC","N"
"35768677","35768677-12852","18-24","MALE","BLACK","N"
"35785829","35785829-12857","18-24","MALE","WHITE HISPANIC","N"
"35785829","35785829-12858","18-24","MALE","WHITE HISPANIC","N"
"35785829","35785829-12859","18-24","MALE","WHITE HISPANIC","N"
"35855634","35855634-12876","25-44","MALE","BLACK HISPANIC","N"
"35920663","35920663-12887","<18","FEMALE","BLACK","N"
"35920705","35920705-12892","25-44","MALE","BLACK","N"
"36091711","36091711-12931","18-24","MALE","BLACK","N"
"36091711","36091711-12932","25-44","MALE","BLACK","N"
"36198365","36198365-12953","25-44","MALE","BLACK","Y"
"36213053","36213053-12960","18-24","MALE","BLACK","N"
"36361979","36361979-12979","<18","MALE","BLACK","N"
"37190351","37190351-13007","18-24","MALE","BLACK","N"
"37207632","37207632-13015","25-44","MALE","BLACK HISPANIC","N"
"37401730","37401730-13094","18-24","MALE","BLACK","N"
"37505868","37505868-13107","<18","MALE","WHITE HISPANIC","N"
"37522996","37522996-13114","18-24","MALE","BLACK","Y"
"37695073","37695073-13150","18-24","MALE","BLACK","N"
"37695073","37695073-13151","<18","MALE","BLACK","N"
"37806332","37806332-13166","18-24","MALE","BLACK","N"
"37902780","37902780-13176","25-44","MALE","BLACK","N"
"38434922","38434922-13194","25-44","MALE","BLACK","Y"
"38434936","38434936-13196","18-24","MALE","BLACK","N"
"38817501","38817501-13225","<18","MALE","ASIAN / PACIFIC ISLANDER","Y"
"39177400","39177400-13276","25-44","MALE","BLACK","N"
"39357777","39357777-13306","25-44","MALE","BLACK","Y"
"39505761","39505761-13325","25-44","MALE","BLACK","N"
"44390705","44390705-13357","45-64","MALE","BLACK","N"
"44537003","44537003-13389","18-24","MALE","WHITE HISPANIC","N"
"44576543","44576543-13404","18-24","MALE","BLACK","N"
"44576546","44576546-13407","18-24","MALE","BLACK","N"
"44613472","44613472-13412","25-44","MALE","WHITE HISPANIC","N"
"44692772","44692772-13425","<18","MALE","BLACK","N"
"44713183","44713183-13427","25-44","MALE","BLACK","Y"
"44936763","44936763-13473","45-64","MALE","WHITE HISPANIC","N"
"44975419","44975419-13479","25-44","MALE","BLACK","Y"
"45218813","45218813-13499","18-24","MALE","BLACK","Y"
"45491760","45491760-13523","<18","MALE","BLACK","N"
"45610181","45610181-13528","18-24","MALE","BLACK","N"
"45789777","45789777-13576","25-44","MALE","BLACK","N"
"45789777","45789777-13577","25-44","MALE","BLACK","N"
"45789779","45789779-13579","18-24","MALE","BLACK","N"
"45789779","45789779-13580","<18","MALE","BLACK","N"
"45872837","45872837-13600","18-24","MALE","BLACK","N"
"45898003","45898003-13612","18-24","MALE","BLACK","N"
"45898003","45898003-13616","18-24","MALE","BLACK HISPANIC","N"
"45926423","45926423-13623","18-24","MALE","BLACK","N"
"45926426","45926426-13627","25-44","MALE","BLACK","N"
"45926429","45926429-13630","45-64","MALE","BLACK","N"
"45990088","45990088-13643","25-44","MALE","BLACK","N"
"46004456","46004456-13650","25-44","MALE","WHITE HISPANIC","Y"
"46009198","46009198-13655","18-24","MALE","BLACK","N"
"46009199","46009199-13656","25-44","MALE","BLACK","N"
"46009199","46009199-13657","25-44","MALE","BLACK","Y"
"46097239","46097239-13669","18-24","MALE","BLACK","N"
"46221906","46221906-13698","25-44","MALE","WHITE HISPANIC","N"
"46538072","46538072-13771","18-24","MALE","BLACK","N"
"46696212","46696212-13809","25-44","MALE","BLACK","N"
"46696213","46696213-13810","25-44","MALE","BLACK","Y"
"46715559","46715559-13823","18-24","MALE","BLACK","N"
"46869854","46869854-13884","25-44","MALE","BLACK","N"
"46887451","46887451-13894","25-44","MALE","BLACK","N"
"46889820","46889820-13898","25-44","MALE","BLACK","N"
"46931040","46931040-13907","25-44","FEMALE","BLACK","N"
"47156716","47156716-13962","25-44","MALE","BLACK","N"
"47266779","47266779-13992","25-44","MALE","BLACK","N"
"47405917","47405917-14016","18-24","MALE","BLACK","N"
"47405920","47405920-14019","18-24","MALE","BLACK HISPANIC","N"
"47792598","47792598-14082","18-24","MALE","BLACK","N"
"47792599","47792599-14083","<18","MALE","BLACK","N"
"47851710","47851710-14100","25-44","MALE","BLACK","N"
"47968436","47968436-14131","18-24","MALE","BLACK","N"
"47968437","47968437-14132","25-44","MALE","WHITE HISPANIC","N"
"48066962","48066962-14204","18-24","MALE","BLACK","N"
"48066962","48066962-14205","25-44","FEMALE","WHITE HISPANIC","N"
"48066962","48066962-14206","25-44","MALE","BLACK","N"
"48066962","48066962-14207","45-64","MALE","BLACK","N"
"48066962","48066962-14208","25-44","MALE","BLACK","N"
"48066962","48066962-14209","25-44","MALE","BLACK","N"
"48521448","48521448-14321","25-44","MALE","BLACK","N"
"49194498","49194498-14333","18-24","MALE","BLACK","N"
"49255322","49255322-14369","18-24","MALE","BLACK","N"
"49255322","49255322-14372","18-24","MALE","BLACK","N"
"49567918","49567918-14400","25-44","MALE","BLACK","N"
"49589384","49589384-14404","18-24","MALE","BLACK","N"
"49589384","49589384-14419","18-24","MALE","BLACK","N"
"49863675","49863675-14438","18-24","MALE","BLACK","N"
"49863678","49863678-14442","18-24","MALE","BLACK","N"
"49889743","49889743-14446","25-44","MALE","BLACK","N"
"49935071","49935071-14463","<18","MALE","WHITE HISPANIC","N"
"50499448","50499448-14579","25-44","MALE","BLACK","N"
"50521332","50521332-14591","25-44","MALE","BLACK","N"
"50685003","50685003-14624","18-24","MALE","BLACK HISPANIC","N"
"50685008","50685008-14629","25-44","MALE","BLACK","Y"
"51110045","51110045-14702","25-44","MALE","BLACK","N"
"51110045","51110045-14703","25-44","MALE","BLACK","N"
"51110050","51110050-14709","18-24","MALE","BLACK","N"
"51110050","51110050-14710","18-24","MALE","BLACK","N"
"51110050","51110050-14711","25-44","MALE","BLACK","N"
"51239107","51239107-14713","25-44","MALE","BLACK","N"
"51359385","51359385-14745","25-44","FEMALE","BLACK","Y"
"51412514","51412514-14756","65+","FEMALE","WHITE","Y"
"51578432","51578432-14801","18-24","MALE","BLACK","N"
"51599980","51599980-14808","18-24","MALE","BLACK","N"
"51653744","51653744-14816","18-24","MALE","BLACK","N"
"51724135","51724135-14842","18-24","MALE","BLACK","Y"
"51937549","51937549-14897","25-44","MALE","BLACK","N"
"52100736","52100736-14932","45-64","MALE","WHITE","N"
"138996870","138996870-26997","25-44","MALE","BLACK HISPANIC","N"
"52409039","52409039-14994","25-44","MALE","BLACK HISPANIC","Y"
"52468781","52468781-15000","25-44","MALE","ASIAN / PACIFIC ISLANDER","N"
"52468782","52468782-15001","25-44","MALE","BLACK","Y"
"53785201","53785201-15068","25-44","MALE","BLACK","N"
"53912984","53912984-15092","45-64","MALE","BLACK","N"
"54154417","54154417-15137","25-44","MALE","WHITE HISPANIC","Y"
"54154418","54154418-15138","<18","MALE","BLACK","N"
"54515431","54515431-15189","18-24","MALE","WHITE HISPANIC","N"
"54579984","54579984-15205","25-44","MALE","BLACK","N"
"54579988","54579988-15209","<18","MALE","BLACK","N"
"54579988","54579988-15215","18-24","MALE","BLACK HISPANIC","N"
"54696008","54696008-15227","25-44","MALE","BLACK","N"
"54810799","54810799-15241","25-44","MALE","WHITE HISPANIC","N"
"54810801","54810801-15244","25-44","MALE","WHITE HISPANIC","N"
"55041875","55041875-15301","18-24","MALE","BLACK","N"
"55064114","55064114-15305","18-24","MALE","BLACK","N"
"55082918","55082918-15313","18-24","MALE","BLACK","N"
"55101052","55101052-15316","25-44","MALE","BLACK","N"
"55101052","55101052-15317","25-44","MALE","BLACK","N"
"55137456","55137456-15319","<18","MALE","BLACK","N"
"55137456","55137456-15320","<18","MALE","BLACK","N"
"55195355","55195355-15332","25-44","FEMALE","BLACK","N"
"55215083","55215083-15339","25-44","MALE","WHITE","Y"
"55237633","55237633-15344","<18","MALE","BLACK","N"
"55256121","55256121-15363","25-44","MALE","WHITE HISPANIC","N"
"55581509","55581509-15429","25-44","MALE","BLACK","N"
"55581511","55581511-15431","18-24","MALE","ASIAN / PACIFIC ISLANDER","N"
"55699967","55699967-15452","18-24","MALE","BLACK","N"
"56020062","56020062-15508","25-44","MALE","BLACK","N"
"56147289","56147289-15514","45-64","MALE","ASIAN / PACIFIC ISLANDER","Y"
"56662014","56662014-15554","18-24","MALE","WHITE","N"
"56688485","56688485-15558","<18","MALE","BLACK","Y"
"57325752","57325752-15578","25-44","MALE","WHITE HISPANIC","N"
"57325752","57325752-15586","25-44","MALE","WHITE HISPANIC","N"
"58995644","58995644-15602","25-44","MALE","BLACK","Y"
"59260539","59260539-15645","25-44","FEMALE","WHITE","N"
"59488166","59488166-15667","18-24","MALE","BLACK","N"
"59488167","59488167-15668","<18","MALE","WHITE HISPANIC","N"
"59801053","59801053-15711","<18","FEMALE","WHITE","Y"
"59801053","59801053-15712","18-24","FEMALE","BLACK","N"
"59801053","59801053-15713","25-44","MALE","WHITE HISPANIC","N"
"60177688","60177688-15765","25-44","MALE","WHITE HISPANIC","N"
"60217267","60217267-15774","25-44","MALE","WHITE HISPANIC","N"
"60509646","60509646-15815","25-44","MALE","BLACK","N"
"60865919","60865919-15834","45-64","MALE","BLACK","Y"
"60924263","60924263-15837","25-44","MALE","BLACK","N"
"60924263","60924263-15854","25-44","MALE","BLACK","N"
"61144229","61144229-15884","18-24","MALE","BLACK","N"
"61144229","61144229-15885","18-24","MALE","BLACK","N"
"61170268","61170268-15915","<18","MALE","BLACK","Y"
"61170268","61170268-15916","25-44","MALE","BLACK","N"
"61170268","61170268-15917","<18","MALE","BLACK","N"
"61170269","61170269-15918","18-24","MALE","BLACK","N"
"61170269","61170269-15919","18-24","MALE","BLACK","N"
"61193110","61193110-15922","18-24","MALE","WHITE HISPANIC","N"
"61223902","61223902-15926","18-24","MALE","BLACK","Y"
"61745480","61745480-16011","18-24","MALE","BLACK","N"
"61803656","61803656-16028","18-24","MALE","BLACK","N"
"61826977","61826977-16031","25-44","MALE","WHITE","N"
"61882185","61882185-16047","25-44","MALE","BLACK","Y"
"62058671","62058671-16073","25-44","MALE","BLACK","N"
"62058671","62058671-16074","18-24","MALE","BLACK","N"
"62060278","62060278-16077","<18","FEMALE","BLACK","N"
"62116327","62116327-16089","45-64","MALE","BLACK","N"
"62242975","62242975-16114","<18","FEMALE","BLACK","N"
"62275546","62275546-16124","18-24","MALE","BLACK","N"
"62355877","62355877-16143","<18","MALE","WHITE HISPANIC","N"
"62525250","62525250-16158","18-24","MALE","BLACK","N"
"62527402","62527402-16166","25-44","MALE","BLACK","N"
"62792693","62792693-16235","<18","MALE","BLACK","N"
"62792693","62792693-16236","65+","MALE","WHITE HISPANIC","N"
"62792693","62792693-16243","18-24","MALE","BLACK","N"
"62947232","62947232-16263","<18","MALE","BLACK","N"
"62947232","62947232-16295","<18","MALE","BLACK","N"
"62947236","62947236-16268","18-24","MALE","BLACK","Y"
"63140487","63140487-16315","18-24","MALE","BLACK","N"
"212727274","212727274-1","25-44","MALE","BLACK","N"
"63214334","63214334-16348","<18","MALE","BLACK","N"
"63256142","63256142-16355","25-44","MALE","BLACK","Y"
"63331113","63331113-16370","18-24","MALE","BLACK","N"
"63405885","63405885-16383","<18","MALE","BLACK","N"
"63429557","63429557-16393","25-44","MALE","BLACK","N"
"63506643","63506643-16415","18-24","MALE","BLACK","N"
"63656424","63656424-16443","25-44","FEMALE","BLACK","Y"
"63656612","63656612-16458","18-24","MALE","WHITE HISPANIC","N"
"63701791","63701791-16467","25-44","MALE","BLACK","Y"
"63701930","63701930-16470","25-44","MALE","BLACK","N"
"63736738","63736738-16474","45-64","MALE","ASIAN / PACIFIC ISLANDER","N"
"63883797","63883797-16512","25-44","MALE","BLACK","Y"
"63883953","63883953-16515","18-24","MALE","BLACK HISPANIC","N"
"63883953","63883953-16516","25-44","MALE","BLACK","N"
"63906312","63906312-16524","25-44","MALE","BLACK","N"
"63937769","63937769-16532","25-44","MALE","BLACK","N"
"63938020","63938020-16530","25-44","MALE","BLACK","Y"
"64169804","64169804-16573","18-24","MALE","BLACK HISPANIC","N"
"64169804","64169804-16574","<18","FEMALE","WHITE","N"
"64169804","64169804-16575","25-44","MALE","BLACK","N"
"64217296","64217296-16587","45-64","MALE","BLACK","Y"
"64270904","64270904-16596","25-44","MALE","BLACK","N"
"64298691","64298691-16618","18-24","MALE","BLACK","N"
"64298691","64298691-16619","25-44","MALE","BLACK","N"
"64318204","64318204-16631","25-44","MALE","BLACK","N"
"64342939","64342939-16642","<18","MALE","BLACK","N"
"64342939","64342939-16643","<18","MALE","BLACK","N"
"64344748","64344748-16644","18-24","MALE","BLACK","N"
"64418910","64418910-16658","65+","MALE","WHITE","Y"
"64498548","64498548-16677","18-24","MALE","WHITE HISPANIC","Y"
"64529969","64529969-16690","45-64","MALE","BLACK","N"
"64554846","64554846-16702","25-44","MALE","BLACK","N"
"64773332","64773332-16748","18-24","MALE","BLACK HISPANIC","N"
"64773332","64773332-16749","25-44","MALE","BLACK HISPANIC","N"
"64773498","64773498-16756","18-24","FEMALE","BLACK","N"
"64804439","64804439-16776","25-44","MALE","BLACK","N"
"64855606","64855606-16785","25-44","MALE","BLACK","Y"
"64857362","64857362-16786","18-24","MALE","BLACK HISPANIC","N"
"64918202","64918202-16795","18-24","MALE","BLACK","N"
"65192508","65192508-16853","18-24","MALE","BLACK","N"
"65197401","65197401-16854","18-24","MALE","WHITE HISPANIC","N"
"65245691","65245691-16862","25-44","MALE","BLACK","N"
"65403296","65403296-16884","18-24","MALE","BLACK","Y"
"65430323","65430323-16887","25-44","MALE","WHITE HISPANIC","N"
"65443947","65443947-16896","25-44","MALE","WHITE HISPANIC","N"
"65907092","65907092-16967","25-44","MALE","BLACK","N"
"65953625","65953625-16985","18-24","FEMALE","BLACK HISPANIC","N"
"66017110","66017110-16991","18-24","MALE","WHITE HISPANIC","N"
"66017111","66017111-16992","18-24","MALE","BLACK HISPANIC","N"
"66017111","66017111-16993","18-24","MALE","WHITE HISPANIC","N"
"66017111","66017111-16994","<18","MALE","WHITE HISPANIC","N"
"66017112","66017112-16995","<18","MALE","BLACK","N"
"66170349","66170349-17016","18-24","MALE","WHITE HISPANIC","Y"
"66217186","66217186-17032","<18","MALE","BLACK HISPANIC","N"
"66350498","66350498-17054","18-24","MALE","BLACK","N"
"66350498","66350498-17058","25-44","MALE","BLACK","N"
"66350498","66350498-17059","25-44","MALE","BLACK","N"
"66431720","66431720-17064","25-44","MALE","BLACK","N"
"66630083","66630083-17095","<18","MALE","BLACK","N"
"66742130","66742130-17119","18-24","MALE","BLACK","Y"
"66742130","66742130-17120","18-24","MALE","BLACK","N"
"66742130","66742130-17121","18-24","MALE","BLACK","N"
"66984616","66984616-17159","<18","MALE","BLACK","Y"
"67359110","67359110-17216","18-24","MALE","BLACK HISPANIC","N"
"67692447","67692447-17264","18-24","MALE","BLACK","N"
"67406105","67406105-17232","18-24","MALE","BLACK HISPANIC","N"
"67406105","67406105-17233","25-44","MALE","BLACK HISPANIC","N"
"67486697","67486697-17244","25-44","FEMALE","WHITE","N"
"67793823","67793823-17273","45-64","MALE","BLACK","N"
"67876746","67876746-17298","25-44","FEMALE","BLACK","N"
"67919618","67919618-17311","18-24","MALE","BLACK","N"
"68230899","68230899-17366","25-44","MALE","BLACK","N"
"68566525","68566525-17415","25-44","MALE","WHITE HISPANIC","N"
"68566528","68566528-17418","18-24","MALE","BLACK","N"
"68760844","68760844-17437","25-44","MALE","WHITE","Y"
"68806068","68806068-17442","25-44","FEMALE","WHITE HISPANIC","N"
"68965584","68965584-17459","18-24","MALE","BLACK","Y"
"69027035","69027035-17465","25-44","MALE","BLACK","N"
"69129434","69129434-17488","25-44","MALE","BLACK HISPANIC","N"
"69248521","69248521-17503","45-64","MALE","BLACK HISPANIC","N"
"69526299","69526299-17549","25-44","MALE","WHITE HISPANIC","Y"
"69576831","69576831-17562","25-44","MALE","BLACK","N"
"69708092","69708092-17572","25-44","MALE","BLACK","N"
"69861187","69861187-17592","18-24","FEMALE","BLACK","N"
"69880942","69880942-17598","45-64","FEMALE","BLACK","N"
"70876133","70876133-17635","25-44","MALE","BLACK HISPANIC","N"
"71054060","71054060-17671","25-44","MALE","BLACK","N"
"71054062","71054062-17673","18-24","MALE","BLACK","N"
"71407337","71407337-17755","18-24","MALE","BLACK","N"
"71454845","71454845-17778","25-44","MALE","BLACK","N"
"71454845","71454845-17779","25-44","FEMALE","BLACK","N"
"71588015","71588015-17828","18-24","MALE","WHITE HISPANIC","N"
"71633349","71633349-17841","25-44","MALE","BLACK","N"
"71701592","71701592-17861","25-44","MALE","WHITE","N"
"71772018","71772018-17891","25-44","MALE","BLACK","N"
"71825655","71825655-17917","18-24","MALE","WHITE HISPANIC","N"
"71825657","71825657-17919","<18","MALE","BLACK HISPANIC","N"
"71825765","71825765-17922","<18","FEMALE","BLACK","N"
"71836061","71836061-17927","<18","MALE","BLACK","N"
"71859168","71859168-17941","25-44","MALE","BLACK","N"
"71859168","71859168-17942","25-44","MALE","BLACK","N"
"71859168","71859168-17943","25-44","MALE","BLACK","N"
"71871794","71871794-17952","18-24","MALE","WHITE HISPANIC","Y"
"71881521","71881521-17955","65+","FEMALE","BLACK HISPANIC","N"
"71908646","71908646-17957","18-24","MALE","WHITE HISPANIC","N"
"71908646","71908646-17958","25-44","MALE","WHITE HISPANIC","Y"
"71908646","71908646-17959","18-24","MALE","WHITE HISPANIC","N"
"71991637","71991637-17993","25-44","MALE","BLACK","N"
"71999470","71999470-17995","18-24","MALE","BLACK","N"
"72058229","72058229-18014","18-24","MALE","WHITE","N"
"72058232","72058232-18017","25-44","MALE","BLACK","Y"
"72058238","72058238-18024","<18","MALE","BLACK HISPANIC","N"
"72058240","72058240-18026","<18","MALE","BLACK","N"
"72083623","72083623-18036","18-24","FEMALE","BLACK","N"
"72083623","72083623-18037","18-24","FEMALE","BLACK","N"
"72237405","72237405-18208","25-44","MALE","WHITE HISPANIC","N"
"72238265","72238265-18209","45-64","MALE","BLACK","N"
"72296062","72296062-18243","18-24","MALE","BLACK","N"
"72408661","72408661-18266","18-24","MALE","BLACK","N"
"72416529","72416529-18267","25-44","MALE","BLACK","N"
"72462409","72462409-18279","25-44","MALE","BLACK","N"
