"INCIDENT_KEY","PERP_ID","PERP_AGE_GROUP","PERP_SEX","PERP_RACE"
"23354141","23354141-10385","25-44","MALE","BLACK"
"23354133","23354133-10455","<18","MALE","BLACK"
"23354133","23354133-10375","18-24","MALE","BLACK"
"23354095","23354095-10318","UNKNOWN","MALE","BLACK"
"23354095","23354095-10317","UNKNOWN","MALE","BLACK"
"23354095","23354095-10316","UNKNOWN","MALE","BLACK"
"23354095","23354095-10302","UNKNOWN","MALE","BLACK"
"23354074","23354074-10279","UNKNOWN","MALE","BLACK"
"16895019","16895019-10201","18-24","MALE","BLACK"
"16814035","16814035-10158","25-44","MALE","BLACK"
"16733779","16733779-10115","45-64","MALE","BLACK"
"16631510","16631510-10034","18-24","MALE","BLACK"
"16631474","16631474-9975","UNKNOWN","MALE","BLACK"
"16631465","16631465-9961","18-24","MALE","BLACK"
"16631463","16631463-9959","25-44","MALE","BLACK"
"16631440","16631440-11305","UNKNOWN","MALE","BLACK"
"16631439","16631439-9921","18-24","MALE","BLACK"
"15400540","15400540-9858","UNKNOWN","MALE","BLACK"
"15400540","15400540-9849","UNKNOWN","MALE","BLACK"
"12835938","12835938-9814","<18","MALE","BLACK"
"12679356","12679356-13106","25-44","MALE","BLACK"
"12679356","12679356-10987","25-44","MALE","BLACK"
"12679352","12679352-9799","18-24","MALE","BLACK"
"12679351","12679351-9798","UNKNOWN","MALE","BLACK"
"11118236","11118236-9783","25-44","MALE","BLACK"
"11118236","11118236-9782","18-24","MALE","BLACK"
"44390703","44390703-14197","18-24","MALE","BLACK"
"44390703","44390703-14167","25-44","MALE","BLACK"
"38794674","38794674-14034","18-24","MALE","BLACK"
"38434943","38434943-13988","UNKNOWN","MALE","BLACK"
"37806339","37806339-13963","18-24","MALE","BLACK"
"37710131","37710131-13934","18-24","MALE","BLACK"
"37087050","37087050-13825","18-24","MALE","BLACK"
"36391122","36391122-13821","18-24","MALE","BLACK"
"36260252","36260252-13810","<18","MALE","BLACK"
"35992446","35992446-13801","18-24","MALE","BLACK"
"35973659","35973659-13740","UNKNOWN","MALE","BLACK"
"35552367","35552367-13750","UNKNOWN","MALE","BLACK"
"35446120","35446120-13608","UNKNOWN","MALE","BLACK"
"35446120","35446120-13607","UNKNOWN","MALE","BLACK"
"35446120","35446120-13606","<18","MALE","BLACK"
"35056394","35056394-13504","25-44","MALE","BLACK"
"35035757","35035757-13499","UNKNOWN","MALE","BLACK"
"34911952","34911952-13468","UNKNOWN","MALE","BLACK"
"34545403","34545403-13366","25-44","MALE","BLACK"
"34545401","34545401-13365","25-44","MALE","BLACK"
"34481494","34481494-13345","25-44","MALE","BLACK"
"34396685","34396685-13334","UNKNOWN","MALE","BLACK"
"34286636","34286636-13423","UNKNOWN","MALE","BLACK"
"34286636","34286636-13422","UNKNOWN","MALE","BLACK"
"34286629","34286629-13267","UNKNOWN","MALE","BLACK"
"34286621","34286621-13303","25-44","MALE","BLACK"
"34286621","34286621-13302","18-24","MALE","BLACK"
"34129878","34129878-13222","UNKNOWN","MALE","BLACK"
"34078662","34078662-13209","25-44","MALE","BLACK"
"34010726","34010726-13169","25-44","MALE","BLACK"
"33943269","33943269-15343","25-44","MALE","BLACK"
"33943269","33943269-15342","25-44","MALE","BLACK"
"33932113","33932113-13151","25-44","MALE","BLACK"
"33691636","33691636-13051","25-44","MALE","BLACK"
"33672012","33672012-13060","45-64","MALE","BLACK"
"33569323","33569323-13010","18-24","MALE","BLACK"
"33500101","33500101-12971","25-44","MALE","BLACK"
"33445716","33445716-12954","UNKNOWN","MALE","BLACK"
"33397042","33397042-13424","18-24","MALE","BLACK"
"33397042","33397042-12945","25-44","MALE","BLACK"
"33266765","33266765-13071","25-44","MALE","BLACK"
"32966727","32966727-12830","25-44","MALE","BLACK"
"32898439","32898439-12790","18-24","MALE","BLACK"
"32898439","32898439-12789","25-44","MALE","BLACK"
"32787000","32787000-12898","25-44","MALE","BLACK"
"32748952","32748952-12731","18-24","MALE","BLACK"
"32704131","32704131-12724","25-44","MALE","BLACK"
"32212097","32212097-12649","UNKNOWN","MALE","BLACK"
"32212097","32212097-12648","UNKNOWN","MALE","BLACK"
"32212097","32212097-12647","25-44","MALE","BLACK"
"32155721","32155721-12616","UNKNOWN","MALE","BLACK"
"29388841","29388841-12565","UNKNOWN","MALE","BLACK"
"29388841","29388841-12564","UNKNOWN","MALE","BLACK"
"29357210","29357210-12549","25-44","MALE","BLACK"
"29259597","29259597-13310","<18","MALE","BLACK"
"29259597","29259597-13309","<18","MALE","BLACK"
"29259596","29259596-12576","UNKNOWN","MALE","BLACK"
"29259596","29259596-12575","UNKNOWN","MALE","BLACK"
"29259595","29259595-12500","25-44","MALE","BLACK"
"29210899","29210899-12520","<18","MALE","BLACK"
"29129303","29129303-12464","UNKNOWN","MALE","BLACK"
"29129303","29129303-12463","UNKNOWN","MALE","BLACK"
"29129303","29129303-12462","UNKNOWN","MALE","BLACK"
"29129303","29129303-12461","UNKNOWN","MALE","BLACK"
"29059036","29059036-12423","UNKNOWN","MALE","BLACK"
"28926749","28926749-12384","18-24","MALE","BLACK"
"28926741","28926741-12398","<18","MALE","BLACK"
"28712372","28712372-12383","18-24","MALE","BLACK"
"28694443","28694443-12329","UNKNOWN","MALE","BLACK"
"28560900","28560900-12342","25-44","MALE","BLACK"
"28268452","28268452-12217","18-24","MALE","BLACK"
"11118243","11118243-9773","<18","MALE","BLACK"
"11118218","11118218-9786","25-44","MALE","BLACK"
"10804583","10804583-9575","UNKNOWN","MALE","BLACK"
"10804583","10804583-9532","UNKNOWN","MALE","BLACK"
"10764213","10764213-9527","25-44","MALE","BLACK"
"10713402","10713402-9499","<18","MALE","BLACK"
"10713399","10713399-9707","18-24","MALE","BLACK"
"10660764","10660764-9484","UNKNOWN","MALE","BLACK"
"10454381","10454381-9372","18-24","MALE","BLACK"
"10454379","10454379-9370","UNKNOWN","MALE","BLACK"
"10411006","10411006-9322","25-44","MALE","BLACK"
"10333341","10333341-9308","18-24","MALE","BLACK"
"10187514","10187514-9207","18-24","MALE","BLACK"
"10187491","10187491-9170","25-44","MALE","BLACK"
"10137432","10137432-9151","UNKNOWN","MALE","BLACK"
"10038635","10038635-9095","UNKNOWN","MALE","BLACK"
"10038635","10038635-9094","UNKNOWN","MALE","BLACK"
"51338334","51338334-15419","25-44","MALE","BLACK"
"50640969","50640969-15303","18-24","MALE","BLACK"
"50499452","50499452-15251","25-44","MALE","BLACK"
"50479067","50479067-15267","25-44","MALE","BLACK"
"50163480","50163480-15212","18-24","MALE","BLACK"
"50070600","50070600-15174","18-24","MALE","BLACK"
"50070600","50070600-15173","18-24","MALE","BLACK"
"50070600","50070600-15172","18-24","MALE","BLACK"
"49955967","49955967-15149","45-64","MALE","BLACK"
"49955966","49955966-15239","<18","MALE","BLACK"
"49955966","49955966-15210","<18","MALE","BLACK"
"49955966","49955966-15114","18-24","MALE","BLACK"
"49863676","49863676-15148","UNKNOWN","MALE","BLACK"
"49863676","49863676-15147","UNKNOWN","MALE","BLACK"
"49608089","49608089-15061","18-24","MALE","BLACK"
"48460096","48460096-15237","UNKNOWN","MALE","BLACK"
"48460096","48460096-15236","UNKNOWN","MALE","BLACK"
"48460096","48460096-14971","UNKNOWN","MALE","BLACK"
"48370407","48370407-14995","25-44","MALE","BLACK"
"48285497","48285497-14934","18-24","MALE","BLACK"
"48285497","48285497-14933","<18","MALE","BLACK"
"48243738","48243738-14914","UNKNOWN","MALE","BLACK"
"48243738","48243738-14913","UNKNOWN","MALE","BLACK"
"48243737","48243737-14912","25-44","MALE","BLACK"
"48243732","48243732-14905","<18","MALE","BLACK"
"48006257","48006257-14876","UNKNOWN","MALE","BLACK"
"48006245","48006245-14881","18-24","MALE","BLACK"
"47360927","47360927-15670","25-44","MALE","BLACK"
"47084131","47084131-17621","18-24","MALE","BLACK"
"47044337","47044337-15969","25-44","MALE","BLACK"
"47024513","47024513-14667","18-24","MALE","BLACK"
"46751476","46751476-14583","25-44","MALE","BLACK"
"46715572","46715572-14570","UNKNOWN","MALE","BLACK"
"46715565","46715565-14569","18-24","MALE","BLACK"
"46715564","46715564-14568","UNKNOWN","MALE","BLACK"
"46715561","46715561-14590","25-44","MALE","BLACK"
"46715560","46715560-14852","25-44","MALE","BLACK"
"46715560","46715560-14851","25-44","MALE","BLACK"
"46715560","46715560-14567","18-24","MALE","BLACK"
"46715551","46715551-14587","<18","MALE","BLACK"
"46715551","46715551-14586","<18","MALE","BLACK"
"46425490","46425490-14645","<18","MALE","BLACK"
"46425490","46425490-14506","<18","MALE","BLACK"
"46421485","46421485-14512","UNKNOWN","MALE","BLACK"
"46275277","46275277-14480","UNKNOWN","MALE","BLACK"
"46221907","46221907-14467","25-44","MALE","BLACK"
"46172226","46172226-14449","<18","MALE","BLACK"
"45652263","45652263-14341","UNKNOWN","MALE","BLACK"
"45610180","45610180-14345","18-24","MALE","BLACK"
"45280067","45280067-14303","25-44","MALE","BLACK"
"44975418","44975418-14275","25-44","MALE","BLACK"
"44751684","44751684-14245","UNKNOWN","MALE","BLACK"
"44751684","44751684-14244","UNKNOWN","MALE","BLACK"
"44713185","44713185-14228","18-24","MALE","BLACK"
"28863611","28863611-12357","UNKNOWN","MALE","BLACK"
"28863611","28863611-12356","UNKNOWN","MALE","BLACK"
"28712370","28712370-12322","UNKNOWN","MALE","BLACK"
"28694444","28694444-12313","18-24","MALE","BLACK"
"28635704","28635704-12372","25-44","MALE","BLACK"
"28620016","28620016-12298","18-24","MALE","BLACK"
"28575967","28575967-12296","25-44","MALE","BLACK"
"28224889","28224889-12193","UNKNOWN","MALE","BLACK"
"28119644","28119644-12175","<18","MALE","BLACK"
"27105896","27105896-12078","18-24","MALE","BLACK"
"27105894","27105894-12070","18-24","MALE","BLACK"
"26916113","26916113-12039","25-44","MALE","BLACK"
"26805792","26805792-12027","UNKNOWN","MALE","BLACK"
"26805792","26805792-12026","UNKNOWN","MALE","BLACK"
"26658045","26658045-13631","18-24","MALE","BLACK"
"26658045","26658045-11989","18-24","MALE","BLACK"
"26383072","26383072-11905","UNKNOWN","MALE","BLACK"
"26311394","26311394-11892","UNKNOWN","MALE","BLACK"
"26311394","26311394-11891","UNKNOWN","MALE","BLACK"
"25832923","25832923-11690","18-24","MALE","BLACK"
"25586125","25586125-11603","UNKNOWN","MALE","BLACK"
"25586125","25586125-11602","UNKNOWN","MALE","BLACK"
"25586125","25586125-11601","UNKNOWN","MALE","BLACK"
"25490108","25490108-11565","UNKNOWN","MALE","BLACK"
"25408352","25408352-11537","<18","MALE","BLACK"
"25055207","25055207-11419","UNKNOWN","FEMALE","BLACK"
"25055207","25055207-11416","UNKNOWN","MALE","BLACK"
"24814506","24814506-11362","25-44","MALE","BLACK"
"24814501","24814501-11299","UNKNOWN","MALE","BLACK"
"24814501","24814501-11298","UNKNOWN","MALE","BLACK"
"24814501","24814501-11297","UNKNOWN","MALE","BLACK"
"24449550","24449550-11190","18-24","MALE","BLACK"
"24347271","24347271-11065","18-24","MALE","BLACK"
"24347271","24347271-11064","18-24","MALE","BLACK"
"24335999","24335999-11066","UNKNOWN","MALE","BLACK"
"24224969","24224969-11030","18-24","MALE","BLACK"
"24224969","24224969-11029","<18","MALE","BLACK"
"24224969","24224969-11028","<18","MALE","BLACK"
"24224969","24224969-10995","18-24","MALE","BLACK"
"24129968","24129968-10944","UNKNOWN","MALE","BLACK"
"24103845","24103845-10927","25-44","MALE","BLACK"
"24050491","24050491-10895","25-44","MALE","BLACK"
"24050487","24050487-10887","UNKNOWN","MALE","BLACK"
"24050472","24050472-10890","18-24","MALE","BLACK"
"24050472","24050472-10873","<18","MALE","BLACK"
"23934578","23934578-10805","UNKNOWN","MALE","BLACK"
"23920283","23920283-10798","25-44","MALE","BLACK"
"23920280","23920280-11018","25-44","MALE","BLACK"
"23733988","23733988-10663","UNKNOWN","MALE","BLACK"
"23694319","23694319-10641","18-24","MALE","BLACK"
"23625567","23625567-10599","UNKNOWN","MALE","BLACK"
"23512409","23512409-10512","18-24","MALE","BLACK"
"23354142","23354142-10387","UNKNOWN","MALE","BLACK"
"23354065","23354065-10263","45-64","MALE","BLACK"
"16895016","16895016-10193","18-24","MALE","BLACK"
"16814032","16814032-10150","<18","MALE","BLACK"
"16814025","16814025-10140","25-44","MALE","BLACK"
"16733765","16733765-10097","18-24","MALE","BLACK"
"16733759","16733759-10088","UNKNOWN","MALE","BLACK"
"16692670","16692670-10048","UNKNOWN","MALE","BLACK"
"16692670","16692670-10047","UNKNOWN","MALE","BLACK"
"16692664","16692664-10040","18-24","MALE","BLACK"
"16631431","16631431-9908","25-44","MALE","BLACK"
"15400551","15400551-9868","18-24","MALE","BLACK"
"15400547","15400547-9861","UNKNOWN","MALE","BLACK"
"15400547","15400547-9860","UNKNOWN","MALE","BLACK"
"15400541","15400541-9850","18-24","MALE","BLACK"
"12835947","12835947-9834","UNKNOWN","MALE","BLACK"
"12835947","12835947-9833","UNKNOWN","MALE","BLACK"
"12835947","12835947-9825","UNKNOWN","MALE","BLACK"
"11118243","11118243-9808","<18","MALE","BLACK"
"46579215","46579215-14550","<18","MALE","BLACK"
"46425488","46425488-14558","18-24","FEMALE","BLACK"
"46009200","46009200-14412","18-24","MALE","BLACK"
"45652258","45652258-14339","18-24","MALE","BLACK"
"45295553","45295553-14318","UNKNOWN","MALE","BLACK"
"45295553","45295553-14317","UNKNOWN","MALE","BLACK"
"45295553","45295553-14315","UNKNOWN","MALE","BLACK"
"44975420","44975420-14328","18-24","MALE","BLACK"
"44849721","44849721-14380","18-24","MALE","BLACK"
"44797786","44797786-14438","25-44","MALE","BLACK"
"44797786","44797786-14437","25-44","MALE","BLACK"
"44590455","44590455-14204","UNKNOWN","MALE","BLACK"
"44515780","44515780-14183","<18","MALE","BLACK"
"44421025","44421025-14170","UNKNOWN","MALE","BLACK"
"44365346","44365346-14155","45-64","FEMALE","BLACK"
"39177470","39177470-14083","<18","MALE","BLACK"
"38991147","38991147-14054","UNKNOWN","MALE","BLACK"
"38077249","38077249-14114","18-24","MALE","BLACK"
"37756790","37756790-13945","UNKNOWN","MALE","BLACK"
"37756790","37756790-13944","UNKNOWN","MALE","BLACK"
"37422035","37422035-13923","<18","FEMALE","BLACK"
"37422035","37422035-13918","18-24","MALE","BLACK"
"37422035","37422035-13917","18-24","MALE","BLACK"
"37401723","37401723-13916","25-44","MALE","BLACK"
"37401723","37401723-13915","25-44","MALE","BLACK"
"37401723","37401723-13882","18-24","MALE","BLACK"
"37336000","37336000-13914","UNKNOWN","MALE","BLACK"
"36212993","36212993-13797","UNKNOWN","MALE","BLACK"
"36120956","36120956-13770","UNKNOWN","MALE","BLACK"
"35920670","35920670-13733","18-24","MALE","BLACK"
"35920670","35920670-13725","25-44","MALE","BLACK"
"35855614","35855614-13713","25-44","MALE","BLACK"
"35502298","35502298-13618","UNKNOWN","MALE","BLACK"
"35306477","35306477-13753","18-24","MALE","BLACK"
"35306477","35306477-13690","18-24","MALE","BLACK"
"35244531","35244531-13557","18-24","MALE","BLACK"
"35056392","35056392-13509","UNKNOWN","UNKNOWN","BLACK"
"34911950","34911950-13465","18-24","MALE","BLACK"
"34900583","34900583-13458","UNKNOWN","MALE","BLACK"
"34900583","34900583-13457","18-24","MALE","BLACK"
"34900579","34900579-24976","25-44","MALE","BLACK"
"34843895","34843895-13441","UNKNOWN","MALE","BLACK"
"34824227","34824227-13434","18-24","MALE","BLACK"
"34774113","34774113-13425","18-24","MALE","BLACK"
"34741677","34741677-13406","18-24","MALE","BLACK"
"34667538","34667538-13398","25-44","MALE","BLACK"
"33992788","33992788-13165","25-44","MALE","BLACK"
"33977879","33977879-13170","25-44","MALE","BLACK"
"33977875","33977875-13161","UNKNOWN","MALE","BLACK"
"33725015","33725015-13069","UNKNOWN","MALE","BLACK"
"33725001","33725001-13088","18-24","MALE","BLACK"
"33706907","33706907-13059","65+","MALE","BLACK"
"33671895","33671895-13047","18-24","MALE","BLACK"
"33635440","33635440-13109","<18","MALE","BLACK"
"33635440","33635440-13027","45-64","MALE","BLACK"
"33635440","33635440-13026","18-24","MALE","BLACK"
"33635440","33635440-13025","25-44","MALE","BLACK"
"33353737","33353737-12924","25-44","MALE","BLACK"
"33196044","33196044-12896","UNKNOWN","MALE","BLACK"
"33139206","33139206-12880","UNKNOWN","MALE","BLACK"
"33139206","33139206-12879","UNKNOWN","MALE","BLACK"
"33139206","33139206-12878","UNKNOWN","MALE","BLACK"
"33136582","33136582-12872","UNKNOWN","MALE","BLACK"
"32723804","32723804-12723","18-24","MALE","BLACK"
"32155727","32155727-12618","18-24","MALE","BLACK"
"29444852","29444852-12590","UNKNOWN","MALE","BLACK"
"29444851","29444851-12595","UNKNOWN","MALE","BLACK"
"29444851","29444851-12594","UNKNOWN","MALE","BLACK"
"29444851","29444851-12593","UNKNOWN","MALE","BLACK"
"29444851","29444851-12589","18-24","MALE","BLACK"
"28892745","28892745-12374","18-24","MALE","BLACK"
"11118217","11118217-9736","UNKNOWN","MALE","BLACK"
"11118217","11118217-9733","UNKNOWN","MALE","BLACK"
"11118206","11118206-9721","25-44","MALE","BLACK"
"10879218","10879218-9590","25-44","MALE","BLACK"
"10660752","10660752-9467","UNKNOWN","MALE","BLACK"
"10619070","10619070-9422","<18","MALE","BLACK"
"10619054","10619054-9397","UNKNOWN","MALE","BLACK"
"10619054","10619054-9396","UNKNOWN","MALE","BLACK"
"10454380","10454380-9371","18-24","MALE","BLACK"
"10454360","10454360-10703","18-24","MALE","BLACK"
"10454360","10454360-9426","18-24","MALE","BLACK"
"10454360","10454360-9398","18-24","MALE","BLACK"
"10454360","10454360-9339","<18","FEMALE","BLACK"
"10411014","10411014-9331","<18","MALE","BLACK"
"10411013","10411013-9329","25-44","MALE","BLACK"
"10411009","10411009-9325","25-44","MALE","BLACK"
"10333308","10333308-9269","UNKNOWN","MALE","BLACK"
"10187492","10187492-9175","18-24","MALE","BLACK"
"10137435","10137435-9164","UNKNOWN","MALE","BLACK"
"10137411","10137411-9110","<18","MALE","BLACK"
"10038633","10038633-9074","45-64","MALE","BLACK"
"55368939","55368939-16104","25-44","MALE","BLACK"
"55368936","55368936-16106","UNKNOWN","MALE","BLACK"
"54968480","54968480-15980","18-24","MALE","BLACK"
"54968480","54968480-15979","18-24","FEMALE","BLACK"
"54968480","54968480-15977","<18","FEMALE","BLACK"
"54896839","54896839-16464","25-44","MALE","BLACK"
"54858244","54858244-15982","18-24","MALE","BLACK"
"54858244","54858244-15954","18-24","MALE","BLACK"
"54535003","54535003-15896","18-24","MALE","BLACK"
"54495006","54495006-15880","UNKNOWN","MALE","BLACK"
"54346523","54346523-15861","25-44","MALE","BLACK"
"53912981","53912981-15782","UNKNOWN","MALE","BLACK"
"53912981","53912981-15781","UNKNOWN","MALE","BLACK"
"53765755","53765755-15751","UNKNOWN","MALE","BLACK"
"52682621","52682621-15732","UNKNOWN","MALE","BLACK"
"52550582","52550582-16325","18-24","MALE","BLACK"
"52550582","52550582-15831","18-24","MALE","BLACK"
"52550582","52550582-15746","18-24","MALE","BLACK"
"52438324","52438324-15674","18-24","MALE","BLACK"
"52214157","52214157-15636","UNKNOWN","MALE","BLACK"
"52214157","52214157-15632","UNKNOWN","MALE","BLACK"
"51914732","51914732-15583","18-24","MALE","BLACK"
"51787778","51787778-15605","UNKNOWN","MALE","BLACK"
"51359392","51359392-15407","18-24","MALE","BLACK"
"51315180","51315180-15393","UNKNOWN","MALE","BLACK"
"51292620","51292620-15415","25-44","MALE","BLACK"
"50743485","50743485-15328","UNKNOWN","MALE","BLACK"
"50743484","50743484-15326","<18","MALE","BLACK"
"50703411","50703411-15314","18-24","MALE","BLACK"
"50665287","50665287-15305","25-44","MALE","BLACK"
"50499446","50499446-15264","25-44","MALE","BLACK"
"49255317","49255317-15019","<18","MALE","BLACK"
"49255317","49255317-15018","18-24","MALE","BLACK"
"48418960","48418960-14957","25-44","MALE","BLACK"
"48395044","48395044-14953","18-24","MALE","BLACK"
"48243734","48243734-14907","18-24","MALE","BLACK"
"48066957","48066957-14893","UNKNOWN","MALE","BLACK"
"48006254","48006254-15086","UNKNOWN","MALE","BLACK"
"47890652","47890652-14839","25-44","MALE","BLACK"
"47812337","47812337-14823","25-44","MALE","BLACK"
"47792601","47792601-14806","<18","MALE","BLACK"
"47515488","47515488-14786","25-44","MALE","BLACK"
"47487788","47487788-14779","UNKNOWN","MALE","BLACK"
"47487788","47487788-14778","UNKNOWN","MALE","BLACK"
"47487788","47487788-14777","UNKNOWN","MALE","BLACK"
"47229780","47229780-14720","UNKNOWN","MALE","BLACK"
"46998152","46998152-14634","UNKNOWN","MALE","BLACK"
"46849915","46849915-14599","18-24","MALE","BLACK"
"46715558","46715558-14578","18-24","MALE","BLACK"
"46579215","46579215-14551","<18","MALE","BLACK"
"26603706","26603706-11982","UNKNOWN","MALE","BLACK"
"26311393","26311393-11880","UNKNOWN","MALE","BLACK"
"26311393","26311393-11878","UNKNOWN","MALE","BLACK"
"26251922","26251922-11866","UNKNOWN","MALE","BLACK"
